service_id,date,exception_type
C49751ASZSZB-011,20221112,1
C49751ASZSZB-011,20221119,1
C49751ASZSZB-011,20221126,1
C49751AVVSZB-011,20221101,1
C49751AVVSZB-011,20221106,1
C49751AVVSZB-011,20221113,1
C49751AVVSZB-011,20221120,1
C49751AVVSZB-011,20221127,1
C49762ASZBR-0031,20221031,1
C49762ASZBR-0031,20221105,1
C49762ASZBR-0031,20221112,1
C49762ASZBR-0031,20221119,1
C49762ASZBR-0031,20221126,1
C49767AHCKMK-011,20221102,1
C49767AHCKMK-011,20221103,1
C49767AHCKMK-011,20221107,1
C49767AHCKMK-011,20221108,1
C49767AHCKMK-011,20221109,1
C49767AHCKMK-011,20221110,1
C49767AHCKMK-011,20221114,1
C49767AHCKMK-011,20221115,1
C49767AHCKMK-011,20221116,1
C49767AHCKMK-011,20221117,1
C49767AHCKMK-011,20221128,1
C49767AHCKMK-011,20221129,1
C49767AHCKMK-011,20221130,1
C49767AHCKMK-011,20221201,1
C49777AVVBR-0031,20221030,1
C49777AVVBR-0031,20221101,1
C49777AVVBR-0031,20221106,1
C49777AVVBR-0031,20221113,1
C49777AVVBR-0031,20221120,1
C49777AVVBR-0031,20221127,1
C49778APPKMK-011,20221104,1
C49778APPKMK-011,20221111,1
C49778APPKMK-011,20221118,1
C49791ASZKMK-011,20221105,1
C49791ASZKMK-011,20221112,1
C49804AVVKMK-011,20221106,1
C49804AVVKMK-011,20221113,1
C49890ASZHF-0011,20221031,1
C49890ASZHF-0011,20221105,1
C49890ASZHF-0011,20221112,1
C49890ASZHF-0011,20221119,1
C49890ASZHF-0011,20221126,1
C49892AVVHF-0011,20221030,1
C49892AVVHF-0011,20221106,1
C49892AVVHF-0011,20221113,1
C49892AVVHF-0011,20221120,1
C49892AVVHF-0011,20221127,1
C50046ASZBR-0011,20221105,1
C50046ASZBR-0011,20221112,1
C50046ASZBR-0011,20221119,1
C50046ASZBR-0011,20221126,1
C50047AVVBR-0011,20221106,1
C50047AVVBR-0011,20221113,1
C50047AVVBR-0011,20221120,1
C50047AVVBR-0011,20221127,1
C50062ÜNVVWA-0011,20221101,1
C50063AHCYM-0021,20221102,1
C50063AHCYM-0021,20221103,1
C50063AHCYM-0021,20221107,1
C50063AHCYM-0021,20221108,1
C50063AHCYM-0021,20221109,1
C50063AHCYM-0021,20221110,1
C50063AHCYM-0021,20221114,1
C50063AHCYM-0021,20221115,1
C50063AHCYM-0021,20221116,1
C50063AHCYM-0021,20221117,1
C50063AHCYM-0021,20221128,1
C50063AHCYM-0021,20221129,1
C50063AHCYM-0021,20221130,1
C50063AHCYM-0021,20221201,1
C50064APPYM-0021,20221104,1
C50064APPYM-0021,20221111,1
C50064APPYM-0021,20221118,1
C50116AHPWA-0011,20221102,1
C50116AHPWA-0011,20221103,1
C50116AHPWA-0011,20221104,1
C50116AHPWA-0011,20221107,1
C50116AHPWA-0011,20221108,1
C50116AHPWA-0011,20221109,1
C50116AHPWA-0011,20221110,1
C50116AHPWA-0011,20221111,1
C50116AHPWA-0011,20221114,1
C50116AHPWA-0011,20221115,1
C50116AHPWA-0011,20221116,1
C50116AHPWA-0011,20221117,1
C50116AHPWA-0011,20221118,1
C50116AHPWA-0011,20221121,1
C50116AHPWA-0011,20221122,1
C50116AHPWA-0011,20221123,1
C50116AHPWA-0011,20221124,1
C50116AHPWA-0011,20221125,1
C50116AHPWA-0011,20221128,1
C50116AHPWA-0011,20221129,1
C50116AHPWA-0011,20221130,1
C50116AHPWA-0011,20221201,1
C50118ASZWA-0011,20221031,1
C50118ASZWA-0011,20221105,1
C50118ASZWA-0011,20221112,1
C50118ASZWA-0011,20221119,1
C50118ASZWA-0011,20221126,1
C50119AVVWA-0011,20221030,1
C50119AVVWA-0011,20221106,1
C50119AVVWA-0011,20221113,1
C50119AVVWA-0011,20221120,1
C50119AVVWA-0011,20221127,1
C50176AHCWA-0021,20221102,1
C50176AHCWA-0021,20221103,1
C50176AHCWA-0021,20221107,1
C50176AHCWA-0021,20221108,1
C50176AHCWA-0021,20221109,1
C50176AHCWA-0021,20221110,1
C50176AHCWA-0021,20221114,1
C50176AHCWA-0021,20221115,1
C50176AHCWA-0021,20221116,1
C50176AHCWA-0021,20221117,1
C50176AHCWA-0021,20221129,1
C50176AHCWA-0021,20221130,1
C50176AHCWA-0021,20221201,1
C50179APPWA-0021,20221104,1
C50179APPWA-0021,20221111,1
C50203ASZPJ-0021,20221031,1
C50203ASZPJ-0021,20221105,1
C50203ASZPJ-0021,20221112,1
C50203ASZPJ-0021,20221119,1
C50203ASZPJ-0021,20221126,1
C50204AVVPJ-0021,20221030,1
C50204AVVPJ-0021,20221101,1
C50204AVVPJ-0021,20221106,1
C50204AVVPJ-0021,20221113,1
C50204AVVPJ-0021,20221120,1
C50204AVVPJ-0021,20221127,1
C50213ASZKG-1041,20221031,1
C50214AVVKG-1041,20221030,1
C50214AVVKG-1041,20221101,1
C50215ÜNVVBR-0011,20221101,1
C50223AHPBR-0031,20221102,1
C50223AHPBR-0031,20221103,1
C50223AHPBR-0031,20221104,1
C50223AHPBR-0031,20221107,1
C50223AHPBR-0031,20221108,1
C50223AHPBR-0031,20221109,1
C50223AHPBR-0031,20221110,1
C50223AHPBR-0031,20221111,1
C50223AHPBR-0031,20221114,1
C50223AHPBR-0031,20221115,1
C50223AHPBR-0031,20221116,1
C50223AHPBR-0031,20221117,1
C50223AHPBR-0031,20221118,1
C50223AHPBR-0031,20221121,1
C50223AHPBR-0031,20221122,1
C50223AHPBR-0031,20221123,1
C50223AHPBR-0031,20221124,1
C50223AHPBR-0031,20221125,1
C50223AHPBR-0031,20221128,1
C50223AHPBR-0031,20221129,1
C50223AHPBR-0031,20221130,1
C50223AHPBR-0031,20221201,1
C50225ASVBR-0031,20221030,1
C50225ASVBR-0031,20221031,1
C50225ASVBR-0031,20221101,1
C50225ASVBR-0031,20221105,1
C50225ASVBR-0031,20221106,1
C50225ASVBR-0031,20221112,1
C50225ASVBR-0031,20221113,1
C50225ASVBR-0031,20221119,1
C50225ASVBR-0031,20221120,1
C50225ASVBR-0031,20221126,1
C50225ASVBR-0031,20221127,1
C50286RAASZMÁ-0021,20221031,1
C50286RAAVVMÁ-0021,20221101,1
C50413ASZCsZ-031,20221031,1
C50413ASZCsZ-031,20221105,1
C50413ASZCsZ-031,20221112,1
C50413ASZCsZ-031,20221119,1
C50413AVVCsZ-031,20221030,1
C50413AVVCsZ-031,20221101,1
C50413AVVCsZ-031,20221106,1
C50413AVVCsZ-031,20221113,1
C50413AVVCsZ-031,20221120,1
C50478AHPHB-0021,20221102,1
C50478AHPHB-0021,20221103,1
C50478AHPHB-0021,20221104,1
C50478AHPHB-0021,20221107,1
C50478AHPHB-0021,20221108,1
C50478AHPHB-0021,20221109,1
C50478AHPHB-0021,20221110,1
C50478AHPHB-0021,20221111,1
C50478AHPHB-0021,20221114,1
C50478AHPHB-0021,20221115,1
C50478AHPHB-0021,20221116,1
C50478AHPHB-0021,20221117,1
C50478AHPHB-0021,20221118,1
C50478AHPHB-0021,20221121,1
C50478AHPHB-0021,20221122,1
C50478AHPHB-0021,20221123,1
C50478AHPHB-0021,20221124,1
C50478AHPHB-0021,20221125,1
C50478AHPHB-0021,20221128,1
C50478AHPHB-0021,20221129,1
C50478AHPHB-0021,20221130,1
C50478AHPHB-0021,20221201,1
C50479ASZHB-0021,20221031,1
C50479ASZHB-0021,20221105,1
C50479ASZHB-0021,20221112,1
C50479ASZHB-0021,20221119,1
C50479ASZHB-0021,20221126,1
C50480AVVHB-0021,20221030,1
C50480AVVHB-0021,20221106,1
C50480AVVHB-0021,20221113,1
C50480AVVHB-0021,20221120,1
C50480AVVHB-0021,20221127,1
C50483AHPWA-0011,20221102,1
C50483AHPWA-0011,20221103,1
C50483AHPWA-0011,20221104,1
C50483AHPWA-0011,20221121,1
C50483AHPWA-0011,20221122,1
C50483AHPWA-0011,20221123,1
C50483AHPWA-0011,20221124,1
C50483AHPWA-0011,20221125,1
C50483AHPWA-0011,20221128,1
C50483AHPWA-0011,20221129,1
C50483AHPWA-0011,20221130,1
C50483AHPWA-0011,20221201,1
C50520AHPKZ-0071,20221102,1
C50520AHPKZ-0071,20221103,1
C50520AHPKZ-0071,20221104,1
C50520AHPKZ-0071,20221107,1
C50520AHPKZ-0071,20221108,1
C50520AHPKZ-0071,20221109,1
C50520AHPKZ-0071,20221110,1
C50520AHPKZ-0071,20221111,1
C50520AHPKZ-0071,20221114,1
C50520AHPKZ-0071,20221115,1
C50520AHPKZ-0071,20221116,1
C50520AHPKZ-0071,20221117,1
C50520AHPKZ-0071,20221118,1
C50520AHPKZ-0071,20221121,1
C50520AHPKZ-0071,20221122,1
C50520AHPKZ-0071,20221123,1
C50520AHPKZ-0071,20221124,1
C50520AHPKZ-0071,20221125,1
C50520AHPKZ-0071,20221128,1
C50520AHPKZ-0071,20221129,1
C50520AHPKZ-0071,20221130,1
C50520AHPKZ-0071,20221201,1
C50522AHCKVA-011,20221102,1
C50522AHCKVA-011,20221103,1
C50522AHCKVA-011,20221107,1
C50522AHCKVA-011,20221108,1
C50522AHCKVA-011,20221109,1
C50522AHCKVA-011,20221110,1
C50522AHCKVA-011,20221114,1
C50522AHCKVA-011,20221115,1
C50522AHCKVA-011,20221116,1
C50522AHCKVA-011,20221117,1
C50522AHCKVA-011,20221121,1
C50522AHCKVA-011,20221122,1
C50522AHCKVA-011,20221123,1
C50522AHCKVA-011,20221124,1
C50522AHCKVA-011,20221128,1
C50522AHCKVA-011,20221129,1
C50522AHCKVA-011,20221130,1
C50522AHCKVA-011,20221201,1
C50523ASZYM-0081,20221031,1
C50524ÜNVVWA-0011,20221101,1
C50608AHPWA-0011,20221102,1
C50608AHPWA-0011,20221103,1
C50608AHPWA-0011,20221104,1
C50608AHPWA-0011,20221107,1
C50608AHPWA-0011,20221108,1
C50608AHPWA-0011,20221109,1
C50608AHPWA-0011,20221110,1
C50608AHPWA-0011,20221111,1
C50608AHPWA-0011,20221114,1
C50608AHPWA-0011,20221115,1
C50608AHPWA-0011,20221116,1
C50608AHPWA-0011,20221117,1
C50608AHPWA-0011,20221118,1
C50608AHPWA-0011,20221121,1
C50608AHPWA-0011,20221122,1
C50608AHPWA-0011,20221123,1
C50608AHPWA-0011,20221124,1
C50608AHPWA-0011,20221125,1
C50608AHPWA-0011,20221128,1
C50608AHPWA-0011,20221129,1
C50608AHPWA-0011,20221130,1
C50608AHPWA-0011,20221201,1
C50611ASVWA-0011,20221030,1
C50611ASVWA-0011,20221031,1
C50611ASVWA-0011,20221101,1
C50611ASVWA-0011,20221105,1
C50611ASVWA-0011,20221106,1
C50611ASVWA-0011,20221112,1
C50611ASVWA-0011,20221113,1
C50611ASVWA-0011,20221119,1
C50611ASVWA-0011,20221120,1
C50611ASVWA-0011,20221126,1
C50611ASVWA-0011,20221127,1
C50753ASZBR-0011,20221031,1
C50756ASZYM-0011,20221031,1
C50756ASZYM-0011,20221105,1
C50756ASZYM-0011,20221112,1
C50757AVVYM-0011,20221030,1
C50757AVVYM-0011,20221101,1
C50757AVVYM-0011,20221106,1
C50757AVVYM-0011,20221113,1
C50784AHCSZB-021,20221102,1
C50784AHCSZB-021,20221103,1
C50784AHCSZB-021,20221107,1
C50784AHCSZB-021,20221108,1
C50784AHCSZB-021,20221109,1
C50784AHCSZB-021,20221110,1
C50784AHCSZB-021,20221114,1
C50784AHCSZB-021,20221115,1
C50784AHCSZB-021,20221116,1
C50784AHCSZB-021,20221117,1
C50785APPSZB-021,20221104,1
C50785APPSZB-021,20221111,1
C50785APPSZB-021,20221118,1
C50829ASZYM-0011,20221031,1
C50829ASZYM-0011,20221105,1
C50829ASZYM-0011,20221112,1
C50883AVVKZ-0071,20221120,1
C50883AVVKZ-0071,20221127,1
C50883AVVKZ-0101,20221120,1
C50883AVVKZ-0101,20221127,1
C50943ASZSzN-031,20221031,1
C50943ASZSzN-031,20221105,1
C50943ASZSzN-031,20221112,1
C50943ASZSzN-031,20221119,1
C50943ASZSzN-031,20221126,1
C50948AVVSzN-031,20221030,1
C50948AVVSzN-031,20221101,1
C50948AVVSzN-031,20221106,1
C50948AVVSzN-031,20221113,1
C50948AVVSzN-031,20221120,1
C50948AVVSzN-031,20221127,1
C50950AHPHF-0011,20221102,1
C50950AHPHF-0011,20221103,1
C50950AHPHF-0011,20221104,1
C50950AHPHF-0011,20221107,1
C50950AHPHF-0011,20221108,1
C50950AHPHF-0011,20221109,1
C50950AHPHF-0011,20221110,1
C50950AHPHF-0011,20221111,1
C50950AHPHF-0011,20221114,1
C50950AHPHF-0011,20221115,1
C50950AHPHF-0011,20221116,1
C50950AHPHF-0011,20221117,1
C50950AHPHF-0011,20221118,1
C50950AHPHF-0011,20221121,1
C50950AHPHF-0011,20221122,1
C50950AHPHF-0011,20221123,1
C50950AHPHF-0011,20221124,1
C50950AHPHF-0011,20221125,1
C50950AHPHF-0011,20221128,1
C50950AHPHF-0011,20221129,1
C50950AHPHF-0011,20221130,1
C50950AHPHF-0011,20221201,1
C50956ASZHF-0011,20221031,1
C50956ASZHF-0011,20221105,1
C50956ASZHF-0011,20221112,1
C50956ASZHF-0011,20221119,1
C50956ASZHF-0011,20221126,1
C50957AVVHF-0011,20221030,1
C50957AVVHF-0011,20221101,1
C50957AVVHF-0011,20221106,1
C50957AVVHF-0011,20221113,1
C50957AVVHF-0011,20221120,1
C50957AVVHF-0011,20221127,1
C50960AHCHF-0011,20221102,1
C50960AHCHF-0011,20221103,1
C50960AHCHF-0011,20221107,1
C50960AHCHF-0011,20221108,1
C50960AHCHF-0011,20221109,1
C50960AHCHF-0011,20221110,1
C50960AHCHF-0011,20221114,1
C50960AHCHF-0011,20221115,1
C50960AHCHF-0011,20221116,1
C50960AHCHF-0011,20221117,1
C50960AHCHF-0011,20221121,1
C50960AHCHF-0011,20221122,1
C50960AHCHF-0011,20221123,1
C50960AHCHF-0011,20221124,1
C50960AHCHF-0011,20221128,1
C50960AHCHF-0011,20221129,1
C50960AHCHF-0011,20221130,1
C50960AHCHF-0011,20221201,1
C50961APPHF-0011,20221104,1
C50961APPHF-0011,20221111,1
C50961APPHF-0011,20221118,1
C50961APPHF-0011,20221125,1
C50963ASZHF-0011,20221031,1
C50964AVVHF-0011,20221030,1
C51001ASZKVA-011,20221031,1
C51001ASZKVA-011,20221105,1
C51001ASZKVA-011,20221112,1
C51001ASZKVA-011,20221119,1
C51001ASZKVA-011,20221126,1
C51040AHCSzN-031,20221102,1
C51040AHCSzN-031,20221103,1
C51040AHCSzN-031,20221107,1
C51040AHCSzN-031,20221108,1
C51040AHCSzN-031,20221109,1
C51040AHCSzN-031,20221110,1
C51040AHCSzN-031,20221114,1
C51040AHCSzN-031,20221115,1
C51040AHCSzN-031,20221116,1
C51040AHCSzN-031,20221117,1
C51040AHCSzN-031,20221121,1
C51040AHCSzN-031,20221122,1
C51040AHCSzN-031,20221123,1
C51040AHCSzN-031,20221124,1
C51040AHCSzN-031,20221128,1
C51040AHCSzN-031,20221129,1
C51040AHCSzN-031,20221130,1
C51040AHCSzN-031,20221201,1
C51066APPSzN-031,20221104,1
C51066APPSzN-031,20221111,1
C51066APPSzN-031,20221118,1
C51066APPSzN-031,20221125,1
C51088AHCSzN-041,20221102,1
C51088AHCSzN-041,20221103,1
C51088AHCSzN-041,20221107,1
C51088AHCSzN-041,20221108,1
C51088AHCSzN-041,20221109,1
C51088AHCSzN-041,20221110,1
C51088AHCSzN-041,20221114,1
C51088AHCSzN-041,20221115,1
C51088AHCSzN-041,20221116,1
C51088AHCSzN-041,20221117,1
C51088AHCSzN-041,20221121,1
C51088AHCSzN-041,20221122,1
C51088AHCSzN-041,20221123,1
C51088AHCSzN-041,20221124,1
C51088AHCSzN-041,20221128,1
C51088AHCSzN-041,20221129,1
C51088AHCSzN-041,20221130,1
C51088AHCSzN-041,20221201,1
C51164ASZWA-0021,20221105,1
C51164ASZWA-0021,20221112,1
C51164ASZWA-0021,20221119,1
C51164ASZWA-0021,20221126,1
C51182ASZMAA-071,20221126,1
C51183AVVMAA-071,20221120,1
C51183AVVMAA-071,20221127,1
C51185AHCKZ-0071,20221128,1
C51185AHCKZ-0071,20221129,1
C51185AHCKZ-0071,20221130,1
C51185AHCKZ-0071,20221201,1
C51185AHCKZ-0101,20221128,1
C51185AHCKZ-0101,20221129,1
C51185AHCKZ-0101,20221130,1
C51185AHCKZ-0101,20221201,1
C51224AHCNR-0011,20221102,1
C51224AHCNR-0011,20221103,1
C51224AHCNR-0011,20221107,1
C51224AHCNR-0011,20221108,1
C51224AHCNR-0011,20221109,1
C51224AHCNR-0011,20221110,1
C51224AHCNR-0011,20221114,1
C51224AHCNR-0011,20221115,1
C51224AHCNR-0011,20221116,1
C51224AHCNR-0011,20221117,1
C51224AHCNR-0011,20221128,1
C51224AHCNR-0011,20221129,1
C51224AHCNR-0011,20221130,1
C51224AHCNR-0011,20221201,1
C51226APPNR-0011,20221104,1
C51226APPNR-0011,20221111,1
C51226APPNR-0011,20221118,1
C51276ASZCsZ-111,20221031,1
C51276ASZCsZ-111,20221105,1
C51276ASZCsZ-111,20221112,1
C51276ASZCsZ-111,20221119,1
C51276ASZCsZ-111,20221126,1
C51281ASZIGy-021,20221031,1
C51281ASZIGy-021,20221105,1
C51281ASZIGy-021,20221112,1
C51281ASZIGy-021,20221119,1
C51281ASZIGy-021,20221126,1
C51282AVVIGy-021,20221030,1
C51282AVVIGy-021,20221101,1
C51282AVVIGy-021,20221106,1
C51282AVVIGy-021,20221113,1
C51282AVVIGy-021,20221120,1
C51282AVVIGy-021,20221127,1
C51283AHPCsZ-011,20221102,1
C51283AHPCsZ-011,20221103,1
C51283AHPCsZ-011,20221104,1
C51283AHPCsZ-011,20221107,1
C51283AHPCsZ-011,20221108,1
C51283AHPCsZ-011,20221109,1
C51283AHPCsZ-011,20221110,1
C51283AHPCsZ-011,20221111,1
C51283AHPCsZ-011,20221114,1
C51283AHPCsZ-011,20221115,1
C51283AHPCsZ-011,20221116,1
C51283AHPCsZ-011,20221117,1
C51283AHPCsZ-011,20221118,1
C51283AHPCsZ-011,20221121,1
C51283AHPCsZ-011,20221122,1
C51283AHPCsZ-011,20221123,1
C51283AHPCsZ-011,20221124,1
C51283AHPCsZ-011,20221125,1
C51283AHPCsZ-011,20221128,1
C51283AHPCsZ-011,20221129,1
C51283AHPCsZ-011,20221130,1
C51283AHPCsZ-011,20221201,1
C51302ASZKMK-051,20221031,1
C51302ASZKMK-051,20221105,1
C51302ASZKMK-051,20221112,1
C51302ASZKMK-051,20221119,1
C51302ASZKMK-051,20221126,1
C51303AVVKMK-051,20221030,1
C51303AVVKMK-051,20221101,1
C51303AVVKMK-051,20221106,1
C51303AVVKMK-051,20221113,1
C51303AVVKMK-051,20221120,1
C51303AVVKMK-051,20221127,1
C51305AHCKMK-021,20221102,1
C51305AHCKMK-021,20221103,1
C51305AHCKMK-021,20221107,1
C51305AHCKMK-021,20221108,1
C51305AHCKMK-021,20221109,1
C51305AHCKMK-021,20221110,1
C51305AHCKMK-021,20221114,1
C51305AHCKMK-021,20221115,1
C51305AHCKMK-021,20221116,1
C51305AHCKMK-021,20221117,1
C51305AHCKMK-021,20221121,1
C51305AHCKMK-021,20221122,1
C51305AHCKMK-021,20221123,1
C51305AHCKMK-021,20221124,1
C51305AHCKMK-021,20221128,1
C51305AHCKMK-021,20221129,1
C51305AHCKMK-021,20221130,1
C51305AHCKMK-021,20221201,1
C51306APPKMK-021,20221104,1
C51306APPKMK-021,20221111,1
C51306APPKMK-021,20221118,1
C51306APPKMK-021,20221125,1
C51307AHCKVA-011,20221102,1
C51307AHCKVA-011,20221103,1
C51307AHCKVA-011,20221107,1
C51307AHCKVA-011,20221108,1
C51307AHCKVA-011,20221109,1
C51307AHCKVA-011,20221110,1
C51307AHCKVA-011,20221114,1
C51307AHCKVA-011,20221115,1
C51307AHCKVA-011,20221116,1
C51307AHCKVA-011,20221117,1
C51307AHCKVA-011,20221121,1
C51307AHCKVA-011,20221122,1
C51307AHCKVA-011,20221123,1
C51307AHCKVA-011,20221124,1
C51307AHCKVA-011,20221128,1
C51307AHCKVA-011,20221129,1
C51307AHCKVA-011,20221130,1
C51307AHCKVA-011,20221201,1
C51308APPKVA-011,20221104,1
C51308APPKVA-011,20221111,1
C51308APPKVA-011,20221118,1
C51308APPKVA-011,20221125,1
C51309ASZKMK-021,20221105,1
C51309ASZKMK-021,20221112,1
C51309ASZKMK-021,20221119,1
C51309ASZKMK-021,20221126,1
C51310AVVKMK-021,20221106,1
C51310AVVKMK-021,20221113,1
C51310AVVKMK-021,20221120,1
C51310AVVKMK-021,20221127,1
C51322ASZYM-0021,20221031,1
C51323AVVCsZ-111,20221030,1
C51323AVVCsZ-111,20221106,1
C51323AVVCsZ-111,20221113,1
C51323AVVCsZ-111,20221120,1
C51323AVVCsZ-111,20221127,1
C51324ÜNVVCsZ-081,20221101,1
C51325AHCYM-0011,20221102,1
C51325AHCYM-0011,20221103,1
C51325AHCYM-0011,20221107,1
C51325AHCYM-0011,20221108,1
C51325AHCYM-0011,20221109,1
C51325AHCYM-0011,20221110,1
C51325AHCYM-0011,20221114,1
C51325AHCYM-0011,20221115,1
C51325AHCYM-0011,20221116,1
C51325AHCYM-0011,20221117,1
C51325AHCYM-0011,20221128,1
C51325AHCYM-0011,20221129,1
C51325AHCYM-0011,20221130,1
C51325AHCYM-0011,20221201,1
C51328APPYM-0011,20221104,1
C51328APPYM-0011,20221111,1
C51328APPYM-0011,20221118,1
C51335AHCCsZ-111,20221102,1
C51335AHCCsZ-111,20221103,1
C51335AHCCsZ-111,20221107,1
C51335AHCCsZ-111,20221108,1
C51335AHCCsZ-111,20221109,1
C51335AHCCsZ-111,20221110,1
C51335AHCCsZ-111,20221114,1
C51335AHCCsZ-111,20221115,1
C51335AHCCsZ-111,20221116,1
C51335AHCCsZ-111,20221117,1
C51335AHCCsZ-111,20221121,1
C51335AHCCsZ-111,20221122,1
C51335AHCCsZ-111,20221123,1
C51335AHCCsZ-111,20221124,1
C51335AHCCsZ-111,20221128,1
C51335AHCCsZ-111,20221129,1
C51335AHCCsZ-111,20221130,1
C51335AHCCsZ-111,20221201,1
C51340AVVYM-0081,20221030,1
C51340AVVYM-0081,20221101,1
C51360AHCBR-0031,20221102,1
C51360AHCBR-0031,20221103,1
C51360AHCBR-0031,20221107,1
C51360AHCBR-0031,20221108,1
C51360AHCBR-0031,20221109,1
C51360AHCBR-0031,20221110,1
C51360AHCBR-0031,20221114,1
C51360AHCBR-0031,20221115,1
C51360AHCBR-0031,20221116,1
C51360AHCBR-0031,20221117,1
C51360AHCBR-0031,20221121,1
C51360AHCBR-0031,20221122,1
C51360AHCBR-0031,20221123,1
C51360AHCBR-0031,20221124,1
C51360AHCBR-0031,20221128,1
C51360AHCBR-0031,20221129,1
C51360AHCBR-0031,20221130,1
C51360AHCBR-0031,20221201,1
C51366APPCsZ-111,20221104,1
C51366APPCsZ-111,20221111,1
C51366APPCsZ-111,20221118,1
C51366APPCsZ-111,20221125,1
C51368AVVYM-0031,20221101,1
C51368AVVYM-0031,20221120,1
C51392APPBR-0031,20221104,1
C51392APPBR-0031,20221111,1
C51392APPBR-0031,20221118,1
C51392APPBR-0031,20221125,1
C51440AVVKVA-011,20221030,1
C51440AVVKVA-011,20221101,1
C51440AVVKVA-011,20221106,1
C51440AVVKVA-011,20221113,1
C51440AVVKVA-011,20221120,1
C51440AVVKVA-011,20221127,1
C51441ASZKVA-011,20221031,1
C51441ASZKVA-011,20221105,1
C51441ASZKVA-011,20221112,1
C51441ASZKVA-011,20221119,1
C51441ASZKVA-011,20221126,1
C51442AHPKVA-011,20221102,1
C51442AHPKVA-011,20221103,1
C51442AHPKVA-011,20221104,1
C51442AHPKVA-011,20221107,1
C51442AHPKVA-011,20221108,1
C51442AHPKVA-011,20221109,1
C51442AHPKVA-011,20221110,1
C51442AHPKVA-011,20221111,1
C51442AHPKVA-011,20221114,1
C51442AHPKVA-011,20221115,1
C51442AHPKVA-011,20221116,1
C51442AHPKVA-011,20221117,1
C51442AHPKVA-011,20221118,1
C51442AHPKVA-011,20221121,1
C51442AHPKVA-011,20221122,1
C51442AHPKVA-011,20221123,1
C51442AHPKVA-011,20221124,1
C51442AHPKVA-011,20221125,1
C51442AHPKVA-011,20221128,1
C51442AHPKVA-011,20221129,1
C51442AHPKVA-011,20221130,1
C51442AHPKVA-011,20221201,1
C51443AVVYM-0021,20221030,1
C51443AVVYM-0021,20221106,1
C51443AVVYM-0021,20221113,1
C51443AVVYM-0021,20221120,1
C51443AVVYM-0021,20221127,1
C51444ASZYM-0021,20221031,1
C51444ASZYM-0021,20221105,1
C51444ASZYM-0021,20221112,1
C51444ASZYM-0021,20221119,1
C51444ASZYM-0021,20221126,1
C51448AHPYM-0021,20221102,1
C51448AHPYM-0021,20221103,1
C51448AHPYM-0021,20221104,1
C51448AHPYM-0021,20221107,1
C51448AHPYM-0021,20221108,1
C51448AHPYM-0021,20221109,1
C51448AHPYM-0021,20221110,1
C51448AHPYM-0021,20221111,1
C51448AHPYM-0021,20221114,1
C51448AHPYM-0021,20221115,1
C51448AHPYM-0021,20221116,1
C51448AHPYM-0021,20221117,1
C51448AHPYM-0021,20221118,1
C51448AHPYM-0021,20221121,1
C51448AHPYM-0021,20221122,1
C51448AHPYM-0021,20221123,1
C51448AHPYM-0021,20221124,1
C51448AHPYM-0021,20221125,1
C51448AHPYM-0021,20221128,1
C51448AHPYM-0021,20221129,1
C51448AHPYM-0021,20221130,1
C51448AHPYM-0021,20221201,1
C51452AHCIGy-021,20221102,1
C51452AHCIGy-021,20221103,1
C51452AHCIGy-021,20221107,1
C51452AHCIGy-021,20221108,1
C51452AHCIGy-021,20221109,1
C51452AHCIGy-021,20221110,1
C51452AHCIGy-021,20221114,1
C51452AHCIGy-021,20221115,1
C51452AHCIGy-021,20221116,1
C51452AHCIGy-021,20221117,1
C51452AHCIGy-021,20221121,1
C51452AHCIGy-021,20221122,1
C51452AHCIGy-021,20221123,1
C51452AHCIGy-021,20221124,1
C51452AHCIGy-021,20221128,1
C51452AHCIGy-021,20221129,1
C51452AHCIGy-021,20221130,1
C51452AHCIGy-021,20221201,1
C51453APPIGy-021,20221104,1
C51453APPIGy-021,20221111,1
C51453APPIGy-021,20221118,1
C51453APPIGy-021,20221125,1
C51463ASZMAA-061,20221031,1
C51463ASZMAA-061,20221105,1
C51463ASZMAA-061,20221112,1
C51463ASZMAA-061,20221119,1
C51463ASZMAA-061,20221126,1
C51464AVVMAA-061,20221030,1
C51464AVVMAA-061,20221101,1
C51464AVVMAA-061,20221106,1
C51464AVVMAA-061,20221113,1
C51464AVVMAA-061,20221120,1
C51464AVVMAA-061,20221127,1
C51469ASZBR-0031,20221031,1
C51469ASZBR-0031,20221105,1
C51469ASZBR-0031,20221112,1
C51469ASZBR-0031,20221119,1
C51469ASZBR-0031,20221126,1
C51473APPKVA-011,20221104,1
C51473APPKVA-011,20221111,1
C51473APPKVA-011,20221118,1
C51473APPKVA-011,20221125,1
C51473APPKYM-011,20221104,1
C51473APPKYM-011,20221111,1
C51473APPKYM-011,20221118,1
C51473APPKYM-011,20221125,1
C51498AVVBR-0031,20221030,1
C51498AVVBR-0031,20221101,1
C51498AVVBR-0031,20221106,1
C51498AVVBR-0031,20221113,1
C51498AVVBR-0031,20221120,1
C51498AVVBR-0031,20221127,1
C51501AHHKMK-011,20221107,1
C51501AHHKMK-011,20221114,1
C51501AHHKMK-011,20221121,1
C51501AHHKMK-011,20221128,1
C51503AHPSZB-011,20221102,1
C51503AHPSZB-011,20221103,1
C51503AHPSZB-011,20221104,1
C51503AHPSZB-011,20221107,1
C51503AHPSZB-011,20221108,1
